"status","family","pval","qval","gene_short_name","is.feature","score","dir"
"PPP2R3C","OK","negbinomial.size",0.906947984310771,0.945574219594464,"PPP2R3C",FALSE,0.0559628962441942,-1
"DENND1B","OK","negbinomial.size",0.906738100204277,0.945574219594464,"DENND1B",FALSE,0.0559628962441942,-1
"SPECC1L","OK","negbinomial.size",0.906696147728387,0.945574219594464,"SPECC1L",FALSE,0,0
"TBC1D17","OK","negbinomial.size",0.90743230324431,0.945779514180942,"TBC1D17",FALSE,-0.0557458087860222,1
"TLR2","OK","negbinomial.size",0.907641880434523,0.945874578319285,"TLR2",FALSE,-0.0556452997777426,1
"CCDC167","OK","negbinomial.size",0.907763212921006,0.9458776678122,"CCDC167",FALSE,-0.0556420335012822,1
"TMEM128","OK","negbinomial.size",0.908093911037398,0.946098884367646,"TMEM128",FALSE,-0.0554081864631685,1
"UBE3C","OK","negbinomial.size",0.909188797893238,0.946999939744392,"UBE3C",FALSE,-0.0544562494239464,1
"ANKRD26","OK","negbinomial.size",0.909195787475782,0.946999939744392,"ANKRD26",FALSE,0,0
"MFSD3","OK","negbinomial.size",0.909506643667975,0.947178567313615,"MFSD3",FALSE,-0.0542676425222353,1
"COIL","OK","negbinomial.size",0.909604345584367,0.947178567313615,"COIL",FALSE,0.0542676425222353,-1
"CD69","OK","negbinomial.size",0.910003234922714,0.947470469090216,"CD69",TRUE,0.0539595096983695,-1
"DIS3L2","OK","negbinomial.size",0.910999346443769,0.948260489440167,"DIS3L2",FALSE,0,0
"OPA3","OK","negbinomial.size",0.910949793550029,0.948260489440167,"OPA3",FALSE,0,0
"GFRA1","OK","negbinomial.size",0.911588634971324,0.948704953037469,"GFRA1",FALSE,-0.0526574317289369,1
"AMZ2","OK","negbinomial.size",0.91166378855897,0.948704953037469,"AMZ2",FALSE,0.0526574317289369,-1
"HAX1","OK","negbinomial.size",0.912338320624333,0.948790800642624,"HAX1",FALSE,-0.0525669465670635,1
"NAA15","OK","negbinomial.size",0.912124153513872,0.948790800642624,"NAA15",FALSE,-0.0525669465670635,1
"VTA1","OK","negbinomial.size",0.912357308038274,0.948790800642624,"VTA1",FALSE,0.0525669465670635,-1
"STRBP","OK","negbinomial.size",0.912458678881062,0.948790800642624,"STRBP",FALSE,0,0
"CPSF6","OK","negbinomial.size",0.9123074385558,0.948790800642624,"CPSF6",FALSE,-0.0525669465670635,1
"TLCD2","OK","negbinomial.size",0.912020640212769,0.948790800642624,"TLCD2",FALSE,-0.0525669465670635,1
"GAN","OK","negbinomial.size",0.912606690744306,0.948821241964318,"GAN",FALSE,-0.0525348627469641,1
"NTPCR","OK","negbinomial.size",0.913288117481405,0.949406185351101,"NTPCR",FALSE,-0.0519185578755029,1
"SLC19A2","OK","negbinomial.size",0.913503042025662,0.949491196325474,"SLC19A2",FALSE,-0.0518290206785477,1
"COBL","OK","negbinomial.size",0.913607534544684,0.949491196325474,"COBL",FALSE,0,0
"SNRNP200","OK","negbinomial.size",0.914117369449094,0.949650532926119,"SNRNP200",FALSE,-0.0516612221424357,1
"AP2B1","OK","negbinomial.size",0.9139181464323,0.949650532926119,"AP2B1",FALSE,-0.0516612221424357,1
"THAP11","OK","negbinomial.size",0.914072102104379,0.949650532926119,"THAP11",FALSE,-0.0516612221424357,1
"RAB4A","OK","negbinomial.size",0.914237940806374,0.949652331338066,"RAB4A",FALSE,0.0516593283823829,-1
"PPIE","OK","negbinomial.size",0.914880781351903,0.950154813617662,"PPIE",FALSE,-0.0511303459615646,1
"PLXND1","OK","negbinomial.size",0.915148712806232,0.950154813617662,"PLXND1",FALSE,-0.0511303459615646,1
"NCOA3","OK","negbinomial.size",0.915097641681851,0.950154813617662,"NCOA3",FALSE,0.0511303459615646,-1
"FNBP1L","OK","negbinomial.size",0.91519729701103,0.950154813617662,"FNBP1L",FALSE,0,0
"IFI27L1","OK","negbinomial.size",0.915340676679289,0.950180221790621,"IFI27L1",FALSE,-0.0511036052316539,1
"THYN1","OK","negbinomial.size",0.915977122127078,0.950223702832335,"THYN1",FALSE,-0.0510578454422128,1
"ALS2","OK","negbinomial.size",0.915503212505808,0.950223702832335,"ALS2",FALSE,0,0
"ABCF3","OK","negbinomial.size",0.915920599419772,0.950223702832335,"ABCF3",FALSE,-0.0510578454422128,1
"SPIDR","OK","negbinomial.size",0.915802990727131,0.950223702832335,"SPIDR",FALSE,-0.0510578454422128,1
"DDX23","OK","negbinomial.size",0.915918727817753,0.950223702832335,"DDX23",FALSE,-0.0510578454422128,1
"SLC9B2","OK","negbinomial.size",0.916577834582553,0.950723452251971,"SLC9B2",FALSE,0,0
"TUBGCP3","OK","negbinomial.size",0.917224709580472,0.951147502499033,"TUBGCP3",FALSE,-0.0500861259412567,1
"RP11-130L8.2","OK","negbinomial.size",0.917110467224389,0.951147502499033,"RP11-130L8.2",TRUE,0,0
"TANGO6","OK","negbinomial.size",0.917406908428733,0.951213001849488,"TANGO6",FALSE,-0.050017264807596,1
"CDYL","OK","negbinomial.size",0.917538190871043,0.951225698397834,"CDYL",FALSE,0,0
"TNFAIP8","OK","negbinomial.size",0.917810192788802,0.951260862590832,"TNFAIP8",TRUE,0.0499669505906712,-1
"USP36","OK","negbinomial.size",0.917749694742782,0.951260862590832,"USP36",FALSE,0.0499669505906712,-1
"ACAD8","OK","negbinomial.size",0.918034092544284,0.951369528403758,"ACAD8",FALSE,-0.0498527236619328,1
"EIF4B","OK","negbinomial.size",0.918435231521523,0.951661817309192,"EIF4B",FALSE,0.0495455412202023,-1
"NUDT15","OK","negbinomial.size",0.918852441430355,0.951970680600281,"NUDT15",FALSE,0,0
"PIP5K1A","OK","negbinomial.size",0.919054066903432,0.951990555002387,"PIP5K1A",FALSE,-0.0492001654559673,1
"UTP18","OK","negbinomial.size",0.919109890106797,0.951990555002387,"UTP18",FALSE,-0.0492001654559673,1
"ANAPC2","OK","negbinomial.size",0.919322631199255,0.952087499470353,"ANAPC2",FALSE,0,0
"NCOA2","OK","negbinomial.size",0.919825051062105,0.952360972147873,"NCOA2",FALSE,-0.0488111436342332,1
"TFDP2","OK","negbinomial.size",0.919760739102135,0.952360972147873,"TFDP2",FALSE,-0.0488111436342332,1
"TFE3","OK","negbinomial.size",0.920058848555014,0.952479629330628,"TFE3",TRUE,0.0486865587395003,-1
"RPL7L1","OK","negbinomial.size",0.920552271982609,0.952743583138587,"RPL7L1",FALSE,0.0484094743454826,-1
"MUS81","OK","negbinomial.size",0.920531507584834,0.952743583138587,"MUS81",FALSE,-0.0484094743454826,1
"TGS1","OK","negbinomial.size",0.920758658007611,0.952833778313756,"TGS1",FALSE,-0.0483148099387151,1
"SCAF1","OK","negbinomial.size",0.921194782671853,0.95316166105539,"SCAF1",FALSE,-0.0479707558679691,1
"NR2C1","OK","negbinomial.size",0.923319338845427,0.955236255400544,"NR2C1",FALSE,0.045796581242763,-1
"INHBE","OK","negbinomial.size",0.923970329238091,0.95578600659438,"INHBE",FALSE,-0.0452212334617,1
"EEA1","OK","negbinomial.size",0.92571257395091,0.957186801850759,"EEA1",FALSE,-0.0437567113309445,1
"ALPL","OK","negbinomial.size",0.925923411125812,0.957186801850759,"ALPL",FALSE,-0.0437567113309445,1
"RP11-138A9.2","OK","negbinomial.size",0.925763781221921,0.957186801850759,"RP11-138A9.2",TRUE,-0.0437567113309445,1
"UBN2","OK","negbinomial.size",0.925680244371774,0.957186801850759,"UBN2",FALSE,-0.0437567113309445,1
"POLR3A","OK","negbinomial.size",0.925837285058507,0.957186801850759,"POLR3A",FALSE,0,0
"MED24","OK","negbinomial.size",0.926399642063296,0.95755523732089,"MED24",FALSE,0.0433718704833098,-1
"KTN1","OK","negbinomial.size",0.927032210126621,0.95805306303775,"KTN1",FALSE,-0.0428521131529894,1
"RBFA","OK","negbinomial.size",0.927121053243764,0.95805306303775,"RBFA",FALSE,-0.0428521131529894,1
"RNF121","OK","negbinomial.size",0.927494264554722,0.958101112054792,"RNF121",FALSE,-0.0428019616383802,1
"MOGAT2","OK","negbinomial.size",0.927511158061328,0.958101112054792,"MOGAT2",FALSE,-0.0428019616383802,1
"RANBP3","OK","negbinomial.size",0.927527243505928,0.958101112054792,"RANBP3",FALSE,-0.0428019616383802,1
"ANGPTL4","OK","negbinomial.size",0.927705002979593,0.95816087356985,"ANGPTL4",FALSE,-0.0427395886272519,1
"ZZZ3","OK","negbinomial.size",0.928731861726498,0.958849652074476,"ZZZ3",FALSE,-0.0420209921197714,1
"PIDD1","OK","negbinomial.size",0.928505255772135,0.958849652074476,"PIDD1",FALSE,0,0
"SS18","OK","negbinomial.size",0.928682613909119,0.958849652074476,"SS18",FALSE,-0.0420209921197714,1
"TAOK3","OK","negbinomial.size",0.929315624193037,0.95932840110148,"TAOK3",FALSE,0.0415218215280195,-1
"IMMP1L","OK","negbinomial.size",0.929447726896477,0.959340840303506,"IMMP1L",FALSE,-0.0415088550387907,1
"USP33","OK","negbinomial.size",0.930070399163274,0.959648994597875,"USP33",FALSE,0.0411876920066437,-1
"C11orf73","OK","negbinomial.size",0.930073338766376,0.959648994597875,"C11orf73",FALSE,-0.0411876920066437,1
"FAM102A","OK","negbinomial.size",0.930106552766931,0.959648994597875,"FAM102A",FALSE,-0.0411876920066437,1
"FBXL6","OK","negbinomial.size",0.930641637664963,0.959852829894234,"FBXL6",FALSE,0,0
"TMEM135","OK","negbinomial.size",0.930667440766439,0.959852829894234,"TMEM135",TRUE,-0.0409753084657439,1
"HIF1AN","OK","negbinomial.size",0.930885196244051,0.959852829894234,"HIF1AN",FALSE,0,0
"FBXW4","OK","negbinomial.size",0.930904696743876,0.959852829894234,"FBXW4",FALSE,-0.0409753084657439,1
"SRP68","OK","negbinomial.size",0.930825366156288,0.959852829894234,"SRP68",FALSE,-0.0409753084657439,1
"OBSL1","OK","negbinomial.size",0.931089700507488,0.959919726068293,"OBSL1",FALSE,0,0
"NMT1","OK","negbinomial.size",0.931407413589478,0.959999566876502,"NMT1",FALSE,-0.0408224456906671,1
"TBRG4","OK","negbinomial.size",0.9313621465902,0.959999566876502,"TBRG4",FALSE,0.0408224456906671,-1
"ABCB10","OK","negbinomial.size",0.93184717419911,0.960081326589104,"ABCB10",FALSE,-0.0407372829114016,1
"THUMPD3","OK","negbinomial.size",0.931837682409544,0.960081326589104,"THUMPD3",FALSE,-0.0407372829114016,1
"TNKS","OK","negbinomial.size",0.931679425686262,0.960081326589104,"TNKS",FALSE,-0.0407372829114016,1
"CAV1","OK","negbinomial.size",0.932893247546454,0.9610351864308,"CAV1",FALSE,-0.0397442562900433,1
"CHMP7","OK","negbinomial.size",0.933410572489582,0.961444171792247,"CHMP7",FALSE,0,0
"TAF1","OK","negbinomial.size",0.933781224244906,0.96157806223467,"TAF1",FALSE,0,0
"E4F1","OK","negbinomial.size",0.93366512124132,0.96157806223467,"E4F1",FALSE,-0.0391795292772917,1
"ARHGDIA","OK","negbinomial.size",0.934143473465696,0.96170323324715,"ARHGDIA",FALSE,0.0390493652571344,-1
"CDHR2","OK","negbinomial.size",0.934129358589951,0.96170323324715,"CDHR2",FALSE,0,0
"COG2","OK","negbinomial.size",0.934676837802104,0.962030916781493,"COG2",FALSE,0.0387086908063455,-1
"GLCE","OK","negbinomial.size",0.934702545099676,0.962030916781493,"GLCE",FALSE,0.0387086908063455,-1
"NSUN4","OK","negbinomial.size",0.934867948683586,0.962077241201614,"NSUN4",FALSE,0.038660539230315,-1
"PSMD11","OK","negbinomial.size",0.935364811967776,0.962464616589557,"PSMD11",FALSE,-0.0382579754808118,1
"ZC3H6","OK","negbinomial.size",0.935561811255265,0.962543380164906,"ZC3H6",TRUE,-0.0381761435346323,1
"SLC35B1","OK","negbinomial.size",0.936392373681191,0.963273874624922,"SLC35B1",FALSE,-0.0374175102912818,1
"UTP23","OK","negbinomial.size",0.936550002059256,0.963312017821536,"UTP23",FALSE,-0.0373779136174262,1
"CRY2","OK","negbinomial.size",0.936882502763388,0.963529997372231,"CRY2",FALSE,0,0
"PLRG1","OK","negbinomial.size",0.937345317818143,0.963580755656217,"PLRG1",FALSE,-0.0370989797399188,1
"RAPGEF1","OK","negbinomial.size",0.937414190272986,0.963580755656217,"RAPGEF1",FALSE,-0.0370989797399188,1
"IPMK","OK","negbinomial.size",0.937395040539022,0.963580755656217,"IPMK",FALSE,-0.0370989797399188,1
"FAM160B1","OK","negbinomial.size",0.937321639104388,0.963580755656217,"FAM160B1",FALSE,-0.0370989797399188,1
"THOC3","OK","negbinomial.size",0.937954987386816,0.964012643628045,"THOC3",FALSE,-0.0366508686608756,1
"CEACAM1","OK","negbinomial.size",0.938763282465406,0.964719314580897,"CEACAM1",FALSE,0,0
"SLC2A10","OK","negbinomial.size",0.938933033241658,0.964769688650391,"SLC2A10",TRUE,-0.0358658707390755,1
"UBE2D3","OK","negbinomial.size",0.939190429809728,0.964910095732777,"UBE2D3",FALSE,-0.0357203470270383,1
"LRRC14","OK","negbinomial.size",0.93951421736709,0.965118667049803,"LRRC14",FALSE,0.0355042141674043,-1
"LTB","OK","negbinomial.size",0.940193534624132,0.965692356707125,"LTB",TRUE,-0.0349099668100542,1
"PPIL4","OK","negbinomial.size",0.940398194993509,0.965778431588887,"PPIL4",FALSE,0.0348208379634357,-1
"NAPEPLD","OK","negbinomial.size",0.940797600205065,0.965947634786328,"NAPEPLD",FALSE,-0.0346456545346683,1
"LAMA5-AS1","OK","negbinomial.size",0.940804710492053,0.965947634786328,"LAMA5-AS1",FALSE,0,0
"ORC2","OK","negbinomial.size",0.94185890535914,0.966905769877298,"ORC2",FALSE,-0.0336542341122623,1
"SNRNP27","OK","negbinomial.size",0.942133821271958,0.96706375925295,"SNRNP27",FALSE,-0.0334908505908327,1
"DSE","OK","negbinomial.size",0.942656586517818,0.967476083080386,"DSE",FALSE,-0.0330645747141027,1
"MRRF","OK","negbinomial.size",0.94281945925917,0.967518980215747,"MRRF",FALSE,-0.0330202364765725,1
"ITM2A","OK","negbinomial.size",0.943382907441057,0.967879805486026,"ITM2A",FALSE,0.0326473673013668,-1
"CLPP","OK","negbinomial.size",0.943413315596378,0.967879805486026,"CLPP",FALSE,-0.0326473673013668,1
"ADAM17","OK","negbinomial.size",0.943659327749179,0.967885908622834,"ADAM17",FALSE,0.0326410616448889,-1
"DEK","OK","negbinomial.size",0.943661508457076,0.967885908622834,"DEK",FALSE,-0.0326410616448889,1
"CERS6","OK","negbinomial.size",0.944569665651284,0.968693043919329,"CERS6",FALSE,-0.0318074934165746,1
"BNIP2","OK","negbinomial.size",0.94483425237597,0.968741562843608,"BNIP2",FALSE,0.0317574076752335,-1
"NFRKB","OK","negbinomial.size",0.944859434464158,0.968741562843608,"NFRKB",FALSE,-0.0317574076752335,1
"PTPN12","OK","negbinomial.size",0.945078544974934,0.968822729304755,"PTPN12",FALSE,-0.031673625721238,1
"CD3E","OK","negbinomial.size",0.945181078420707,0.968822729304755,"CD3E",TRUE,0,0
"DNAJC2","OK","negbinomial.size",0.945939699432686,0.969475970009824,"DNAJC2",FALSE,-0.0309995905686256,1
"AKR1C3","OK","negbinomial.size",0.94606500265607,0.969480050811062,"AKR1C3",FALSE,0.0309953812918867,-1
"ROBO4","OK","negbinomial.size",0.946404297354182,0.969703390198394,"ROBO4",FALSE,-0.03076503754658,1
"CYTH4","OK","negbinomial.size",0.946682067578135,0.969863641284215,"CYTH4",TRUE,-0.0305997933620949,1
"RER1","OK","negbinomial.size",0.947039989495797,0.969908285506549,"RER1",FALSE,-0.0305537629791152,1
"RNF115","OK","negbinomial.size",0.947089769967163,0.969908285506549,"RNF115",FALSE,-0.0305537629791152,1
"RGS12","OK","negbinomial.size",0.94702982698652,0.969908285506549,"RGS12",FALSE,-0.0305537629791152,1
"RAB8A","OK","negbinomial.size",0.947437580359672,0.970140146675312,"RAB8A",FALSE,0.0303147368125295,-1
"PANK2","OK","negbinomial.size",0.947968876930679,0.970559807245747,"PANK2",FALSE,0.0298822530830085,-1
"MFAP3L","OK","negbinomial.size",0.948279558552879,0.9707535168327,"MFAP3L",FALSE,0.0296826875773343,-1
"ARRDC2","OK","negbinomial.size",0.949048550213585,0.971416288556009,"ARRDC2",FALSE,0.0290001810867106,-1
"AZIN1","OK","negbinomial.size",0.949312707155341,0.971562223729295,"AZIN1",FALSE,-0.0288499630862151,1
"CYR61","OK","negbinomial.size",0.949680263546568,0.971631944063948,"CYR61",TRUE,0,0
"LRBA","OK","negbinomial.size",0.949611353190344,0.971631944063948,"LRBA",TRUE,0,0
"B4GALT7","OK","negbinomial.size",0.949824379592376,0.971631944063948,"B4GALT7",FALSE,-0.0287782046013054,1
"MAPK8","OK","negbinomial.size",0.949867193971663,0.971631944063948,"MAPK8",FALSE,0.0287782046013054,-1
"RNF11","OK","negbinomial.size",0.950058977049251,0.971671056435763,"RNF11",FALSE,0.0287379511032046,-1
"SCAMP4","OK","negbinomial.size",0.9501486215729,0.971671056435763,"SCAMP4",FALSE,-0.0287379511032046,1
"TBC1D22A","OK","negbinomial.size",0.950610201017216,0.972018696907047,"TBC1D22A",FALSE,-0.0283802392056202,1
"ALG12","OK","negbinomial.size",0.950951999647973,0.972243785719927,"ALG12",FALSE,0.0281486976150203,-1
"YAP1","OK","negbinomial.size",0.951588324563655,0.97276989914138,"YAP1",FALSE,0.0276077107434326,-1
"HGFAC","OK","negbinomial.size",0.952114894801399,0.973014017869247,"HGFAC",FALSE,-0.0273567900455967,1
"PPWD1","OK","negbinomial.size",0.952036639045842,0.973014017869247,"PPWD1",FALSE,0.0273567900455967,-1
"CASKIN2","OK","negbinomial.size",0.952208085716956,0.973014017869247,"CASKIN2",FALSE,0,0
"ZC3H7B","OK","negbinomial.size",0.952314182674932,0.973014017869247,"ZC3H7B",FALSE,-0.0273567900455967,1
"CFDP1","OK","negbinomial.size",0.95274458539376,0.973329325221368,"CFDP1",FALSE,0.0270327903196504,-1
"ETNPPL","OK","negbinomial.size",0.952917392167442,0.97338142410968,"ETNPPL",FALSE,0,0
"INSIG2","OK","negbinomial.size",0.953751580282303,0.97386879994298,"INSIG2",FALSE,-0.0264786867300431,1
"BDH2","OK","negbinomial.size",0.953760133694627,0.97386879994298,"BDH2",FALSE,-0.0264786867300431,1
"USP47","OK","negbinomial.size",0.95369203453835,0.97386879994298,"USP47",FALSE,-0.0264786867300431,1
"TGDS","OK","negbinomial.size",0.953909932244102,0.973897312963156,"TGDS",TRUE,0,0
"NUFIP2","OK","negbinomial.size",0.955052522472312,0.974696323847912,"NUFIP2",FALSE,0.0256293192189671,-1
"RAD54L2","OK","negbinomial.size",0.955058467742354,0.974696323847912,"RAD54L2",FALSE,0,0
"BTAF1","OK","negbinomial.size",0.954976648372718,0.974696323847912,"BTAF1",FALSE,0,0
"IQSEC1","OK","negbinomial.size",0.956269635684655,0.975712500689198,"IQSEC1",FALSE,-0.0245873049289896,1
"IRGQ","OK","negbinomial.size",0.956298373845301,0.975712500689198,"IRGQ",FALSE,-0.0245873049289896,1
"ETF1","OK","negbinomial.size",0.956661238986711,0.975958120865927,"ETF1",FALSE,-0.0243356024385046,1
"CEP164","OK","negbinomial.size",0.956999015969646,0.976178087390023,"CEP164",FALSE,-0.0241102426259096,1
"EGLN1","OK","negbinomial.size",0.957547244413211,0.976488007925723,"EGLN1",FALSE,-0.0237928094108336,1
"CADM1","OK","negbinomial.size",0.957435781085615,0.976488007925723,"CADM1",TRUE,0,0
"RASSF1","OK","negbinomial.size",0.957960975054236,0.976785268809289,"RASSF1",FALSE,0.0234884373709339,-1
"UBC","OK","negbinomial.size",0.958420074897854,0.97712870866404,"UBC",FALSE,-0.0231368969630679,1
"FRA10AC1","OK","negbinomial.size",0.959293297898287,0.97776948258995,"FRA10AC1",FALSE,0.0224813396028691,-1
"SAMM50","OK","negbinomial.size",0.959260997167069,0.97776948258995,"SAMM50",FALSE,0.0224813396028691,-1
"SPOP","OK","negbinomial.size",0.960365340993729,0.978737334508467,"SPOP",FALSE,0.0214919722375146,-1
"GPS2","OK","negbinomial.size",0.96100002347197,0.979259269008481,"GPS2",FALSE,-0.0209588410651328,1
"ATF7IP","OK","negbinomial.size",0.961168292638931,0.979283662376975,"ATF7IP",FALSE,-0.0209339313548533,1
"C10orf10","OK","negbinomial.size",0.961269058651607,0.979283662376975,"C10orf10",FALSE,0,0
"P2RX4","OK","negbinomial.size",0.961646618229234,0.979543419537261,"P2RX4",TRUE,-0.0206687143132814,1
"DNAJB1","OK","negbinomial.size",0.962850175114899,0.980644372845164,"DNAJB1",TRUE,0.0195454000798697,-1
"ATXN2","OK","negbinomial.size",0.963406651280364,0.980951681667229,"ATXN2",FALSE,-0.0192320747916464,1
"SUPT16H","OK","negbinomial.size",0.963398736154108,0.980951681667229,"SUPT16H",FALSE,-0.0192320747916464,1
"INTS3","OK","negbinomial.size",0.963575391187157,0.980951681667229,"INTS3",FALSE,0,0
"PDDC1","OK","negbinomial.size",0.963642935938899,0.980951681667229,"PDDC1",FALSE,0,0
"LYPLA2","OK","negbinomial.size",0.964263068825055,0.981300747097164,"LYPLA2",FALSE,-0.0188762944358674,1
"PRPS2","OK","negbinomial.size",0.964323180101913,0.981300747097164,"PRPS2",FALSE,-0.0188762944358674,1
"TBL3","OK","negbinomial.size",0.964354244394197,0.981300747097164,"TBL3",FALSE,0,0
"KDM2B","OK","negbinomial.size",0.965517976997355,0.982359836285442,"KDM2B",FALSE,0.0177976056849352,-1
"MRPL20","OK","negbinomial.size",0.965692706871119,0.982412529676272,"MRPL20",FALSE,-0.0177439675212932,1
"ATPAF1","OK","negbinomial.size",0.966264777880179,0.982744284083048,"ATPAF1",FALSE,0.017406330944298,-1
